id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat
347,d,25.0,25.0,5.3,145,3,0,0,-2,2,5.0,82,15,91,0,4.1,43,7,9,327,3.2,107,10,0.6,17.2,2,772849,269,1128622,13823,0.0,1.9,0.0,0.16,0.16,26.2,0.0,0.01,0.01,1.2,522.0,99,17,43.0,357,1,0.0,784,80,56.4,246,15,,,,33,
348,a,100.0,75.0,9.1,8,6,0,0,-4,4,4.8,86,25,100,0,4.0,56,27,10,434,0.2,413,192,0.0,11.0,2,1812261,650,3102134,14503,0.0,1.0,5.13,5.13,10.25,28.56,0.27,0.27,0.54,1.53,440.4,143,53,717.7,21,18,438.0,66,43,159.2,51,36,3.0,,,33,
349,a,100.0,100.0,6.4,48,24,0,0,-1,1,0.2,344,105,37,0,1.9,315,142,4,184,2.2,176,79,0.3,5.8,0,53180,113,61476,1036,0.0,5.4,1.13,1.67,2.8,11.04,0.14,0.21,0.35,1.4,155.2,328,147,321.4,108,80,234.0,131,86,71.1,198,103,,,,33,
350,a,100.0,100.0,6.3,54,4,1,-1,3,-3,29.1,7,2,129,7,3.9,61,8,11,527,4.6,45,6,0.7,20.5,2,5057408,35201,4833566,124424,0.0,10.2,4.37,2.75,7.12,40.97,0.13,0.08,0.21,1.26,788.2,20,6,470.4,68,13,434.0,67,2,169.6,42,5,,,,33,
351,i,0.0,0.0,14.8,1,1,0,0,-2,2,22.2,12,4,171,0,6.1,6,2,26,750,0.0,796,87,0.0,11.6,5,3999754,159,7361642,18514,0.0,0.0,20.78,1.75,22.53,39.1,0.75,0.06,0.81,1.42,906.4,7,2,323.4,107,8,1408.0,2,1,264.0,5,1,,3.0,1.0,33,
352,u,0.0,0.0,7.0,28,13,0,0,0,0,0.1,481,67,0,0,0.0,797,86,0,0,0.0,793,84,0.0,0.0,0,0,0,29591,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798,86,0.0,798,86,0.0,798,86,0.0,798,86,,,,33,
353,u,0.0,0.0,5.3,144,15,0,0,-2,2,0.2,372,140,0,0,0.0,786,264,0,0,0.0,762,260,0.0,0.0,0,4654,0,78720,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787,265,0.0,787,265,0.0,783,265,0.0,787,265,,,,33,
354,a,100.0,100.0,5.4,122,76,0,0,-1,1,1.3,176,58,101,8,3.6,86,41,13,498,4.2,57,24,0.8,18.7,3,754901,1009,752739,5234,0.0,9.4,1.7,2.96,4.65,30.22,0.08,0.14,0.22,1.39,548.2,85,31,502.0,61,48,190.0,164,102,124.2,89,58,,,,33,
355,a,100.0,100.0,4.3,587,132,0,0,-2,2,3.7,97,34,59,0,2.3,241,76,1,261,0.6,323,98,0.1,13.7,0,2610030,706,2390513,17738,0.0,2.2,1.32,0.94,2.26,27.5,0.07,0.05,0.12,1.37,289.0,223,81,205.9,186,40,131.0,217,53,62.5,228,72,,,,33,
356,a,100.0,100.0,4.9,269,172,0,0,-1,1,0.1,462,165,67,16,2.9,151,66,6,309,4.4,52,22,0.9,13.7,1,79993,541,78375,258,0.0,9.8,0.91,3.05,3.96,21.67,0.06,0.2,0.26,1.39,316.2,206,90,378.3,92,70,172.0,175,108,86.7,155,89,,,,33,
357,a,,,4.6,356,230,0,0,-4,4,0.1,443,155,29,2,2.2,256,108,0,94,1.8,210,94,0.4,6.3,0,28558,245,25009,1354,0.0,4.6,2.8,0.63,3.43,5.22,0.87,0.2,1.07,1.63,108.6,369,173,45.7,354,199,132.0,216,126,28.0,350,174,,,,33,
358,a,,,5.2,162,4,0,0,-3,3,0.8,232,29,35,8,2.7,185,31,0,144,1.8,220,22,0.3,6.7,0,91328,2984,100730,3027,0.0,4.6,0.0,0.0,0.0,19.12,0.0,0.0,0.0,1.57,292.6,220,22,0.0,786,82,0.0,782,79,29.4,343,23,,,,33,
360,i,0.0,0.0,6.2,61,35,0,0,-3,3,0.8,238,74,2,0,1.0,517,242,0,18,0.0,788,343,0.0,0.3,0,40219,35,422350,88,0.0,0.0,0.0,0.09,0.09,0.04,0.0,0.12,0.12,0.06,10.8,493,229,17.1,426,222,0.0,794,343,2.8,488,230,,,,33,
361,a,100.0,100.0,5.4,124,12,0,0,-1,1,3.3,105,37,65,9,2.8,162,43,2,311,4.2,58,11,0.8,12.0,0,556072,6358,643848,13241,0.0,9.4,1.43,0.97,2.4,26.18,0.07,0.05,0.12,1.23,385.4,168,62,153.1,225,58,117.0,234,63,65.6,217,68,,,,33,
362,i,0.0,0.0,5.3,141,14,0,0,-2,2,1.0,208,81,29,0,2.6,197,58,2,92,0.0,761,259,0.0,5.5,1,196812,28,358305,324,0.0,0.0,0.6,0.17,0.77,5.95,0.1,0.03,0.13,0.98,155.6,327,123,49.8,347,112,70.0,294,90,27.4,354,118,,,,33,
363,u,0.0,0.0,5.1,174,23,0,0,-4,4,2.6,124,45,13,0,0.9,527,181,0,63,0.0,754,258,0.0,2.5,0,187185,0,908871,544,0.0,0.0,0.12,1.34,1.46,19.26,0.01,0.12,0.13,1.79,157.4,322,121,147.7,231,60,29.0,367,123,33.5,323,107,,,,33,
571,a,100.0,100.0,6.2,69,42,0,0,-3,3,2.8,121,39,104,3,3.9,60,30,15,433,2.6,139,59,0.4,16.8,2,1561119,848,1312946,31460,0.0,6.2,4.87,6.04,10.91,20.91,0.25,0.31,0.56,1.09,410.0,158,62,659.9,33,28,659.0,33,19,173.2,37,28,6.0,4.0,,33,
607,a,100.0,100.0,4.9,270,173,0,0,-1,1,0.2,383,123,29,13,4.1,40,19,4,119,5.4,28,10,1.1,5.9,1,26547,3857,6107,1927,0.0,11.8,1.14,0.67,1.81,5.09,0.23,0.13,0.36,1.01,119.2,351,161,73.5,314,184,85.0,270,151,27.8,351,175,,,,33,
625,a,,,6.3,51,27,0,0,-2,2,0.5,266,81,74,8,2.5,222,93,2,370,3.8,82,32,0.6,11.7,0,170637,573,148009,3741,0.0,8.6,2.72,3.74,6.45,33.22,0.12,0.17,0.29,1.52,310.0,209,93,666.3,31,26,213.0,147,94,119.0,97,63,2.0,2.0,,33,
626,u,0.0,0.0,4.5,407,71,0,0,0,0,0.0,748,255,0,0,0.0,711,262,0,0,0.0,632,252,0.0,0.0,0,491,0,792,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705,263,0.0,700,262,0.0,681,260,0.0,705,263,,,,33,
671,u,0.0,0.0,4.5,435,273,0,0,0,0,0.0,714,295,0,0,0.0,726,296,0,0,0.0,653,250,0.0,0.0,0,2083,0,1945,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721,293,0.0,715,293,0.0,698,285,0.0,721,293,,,,33,
672,a,100.0,100.0,4.0,706,214,0,0,0,0,0.0,596,204,1,0,0.5,544,190,0,7,0.0,509,195,0.0,0.2,0,6460,34,5117,63,0.0,1.0,0.0,0.01,0.01,2.37,0.0,0.01,0.01,2.25,19.6,477,173,2.2,482,175,2.0,464,172,2.4,495,174,,,,33,
675,u,0.0,0.0,4.0,666,182,0,0,0,0,0.0,684,232,0,0,0.0,607,208,0,0,0.0,474,168,0.0,0.0,0,2181,0,2247,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601,209,0.0,585,207,0.0,545,195,0.0,601,209,,,,33,
698,a,,,4.5,410,68,0,0,0,0,0.1,445,65,1,0,1.0,478,47,0,2,0.0,634,48,0.0,0.2,0,34127,166,24921,407,0.0,1.0,0.04,0.0,0.04,0.02,0.13,0.0,0.13,0.07,0.2,542,58,0.1,517,56,5.0,448,56,0.5,528,58,,,,33,
704,a,,,4.0,725,63,0,0,0,0,0.0,721,76,0,0,0.0,652,74,0,0,0.0,527,63,0.0,0.0,0,1035,8,750,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645,75,0.0,630,62,0.0,594,44,0.0,645,75,,,,33,
732,a,,,5.0,235,27,0,0,0,0,0.5,273,105,14,0,2.3,250,82,0,78,0.0,752,257,0.0,2.8,0,115067,500,69060,7112,0.0,1.0,0.02,0.09,0.11,6.98,0.0,0.02,0.02,1.25,102.0,378,134,33.9,381,131,4.0,459,168,14.1,409,139,,,,33,
733,a,,,4.5,489,81,0,0,0,0,0.0,685,233,1,0,1.0,494,175,0,4,0.2,392,132,0.0,0.2,0,2203,46,1582,97,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,522,186,0.0,755,264,0.0,740,263,0.3,535,187,,,,33,
736,a,,,1.5,780,1,0,0,0,0,9.4,275,5,80,18,0.0,568,16,0,0,8.8,3,2,5.9,53.3,0,71659,584,43636,16473,0.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559,16,0.0,534,16,0.0,488,16,0.0,559,16,,,,33,
366,a,100.0,100.0,8.5,10,7,0,0,0,0,17.1,24,8,160,1,5.0,15,8,25,730,2.0,197,91,0.2,18.8,3,4584814,72860,4768971,44551,2.0,2.0,9.46,6.37,15.83,42.54,0.32,0.21,0.53,1.44,930.4,6,4,1186.9,1,1,530.0,47,29,264.3,4,4,1.0,1.0,1.0,33,
367,a,100.0,100.0,4.3,584,28,0,0,-2,2,0.1,449,61,0,0,0.0,665,79,0,-6,0.0,562,76,0.0,0.0,0,12130,96,16370,172,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0,2.17,18.2,479,41,0.0,650,73,0.0,620,58,1.8,506,41,,,,33,
368,a,100.0,100.0,4.6,347,226,0,0,-4,4,0.4,281,83,42,0,2.0,289,128,3,259,0.8,307,138,0.2,9.1,1,127039,410,160039,297,0.8,0.8,1.41,1.88,3.29,22.52,0.1,0.13,0.23,1.6,393.2,165,67,304.6,117,85,231.0,134,87,93.0,139,82,,,,33,
369,a,100.0,100.0,5.0,207,25,0,0,0,0,5.6,71,24,94,1,2.9,153,42,9,347,2.8,127,32,0.6,18.8,3,1484916,10228,1810481,5419,2.8,2.8,1.94,2.35,4.29,46.92,0.06,0.08,0.14,1.52,493.2,120,46,432.4,76,15,255.0,120,11,117.8,98,16,,,,33,
371,d,25.0,25.0,4.4,495,82,0,0,-1,1,0.1,490,170,14,0,2.3,242,77,3,62,0.0,570,235,0.0,3.2,1,8985,7,17796,24,0.0,0.0,0.08,0.02,0.1,2.62,0.02,0.01,0.03,0.82,51.0,422,152,4.1,471,166,6.0,438,161,6.1,458,161,,,,33,
377,a,100.0,100.0,4.9,239,29,0,0,-1,1,0.7,246,94,37,0,1.7,342,111,3,180,0.5,348,112,0.1,7.6,0,88984,3846,111635,871,0.5,0.5,1.41,0.21,1.62,22.41,0.09,0.01,0.1,1.43,360.8,176,66,78.3,307,92,164.0,183,34,60.4,234,73,,,,33,
378,a,100.0,100.0,5.2,173,104,0,0,-3,3,1.7,151,50,34,1,1.7,346,160,0,187,0.5,355,166,0.1,6.5,0,155004,925,625302,292,0.5,0.5,0.62,1.23,1.85,19.97,0.04,0.08,0.12,1.33,156.0,325,146,214.8,175,121,104.0,251,142,47.8,277,141,,,,33,
379,u,0.0,0.0,4.4,513,95,0,0,-1,1,0.0,678,229,2,0,0.7,537,186,0,2,0.0,576,239,0.0,0.5,0,2894,0,3789,8,0.0,0.0,0.0,0.02,0.02,0.78,0.0,0.02,0.02,0.71,5.2,507,181,13.9,434,155,0.0,632,250,1.7,508,177,,,,33,
380,i,0.0,0.0,4.3,575,122,0,0,-2,2,2.3,131,49,68,0,3.4,96,16,5,293,0.0,557,227,0.0,15.8,1,446279,19,792813,1233,0.0,0.0,1.33,1.21,2.54,30.17,0.07,0.06,0.13,1.55,426.6,150,57,153.9,224,57,158.0,191,37,73.8,190,56,,,,33,
389,i,0.0,0.0,6.5,47,21,0,0,-5,5,1.5,158,25,64,0,2.0,299,35,6,216,1.0,293,28,0.2,9.8,1,543576,29,698533,3654,0.0,0.0,4.64,1.04,5.68,24.84,0.3,0.07,0.37,1.61,222.6,267,25,212.0,176,20,351.0,81,26,78.0,176,24,,,,33,
648,u,0.0,0.0,4.5,470,78,0,0,0,0,1.0,207,34,0,0,0.0,752,71,0,0,0.0,683,56,0.0,0.0,0,465169,0,397246,887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748,69,0.0,743,68,0.0,727,69,0.0,748,69,,,,33,
652,a,100.0,100.0,4.9,263,167,0,0,-1,1,0.1,457,162,40,1,1.6,363,169,1,262,1.5,235,111,0.3,8.2,0,36244,200,31474,155,1.5,1.5,0.8,0.59,1.39,25.2,0.05,0.03,0.08,1.43,254.2,246,109,151.2,227,146,90.0,263,147,49.4,272,140,,,,33,
658,d,75.0,75.0,4.0,721,227,0,0,0,0,0.1,496,173,2,0,1.0,460,164,0,20,0.0,523,207,0.0,0.5,0,14204,25,10941,231,0.0,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,1.54,28.2,453,165,0.7,493,181,2.0,465,173,3.1,485,170,,,,33,
745,a,,,0.8,794,15,0,0,0,0,1.5,502,11,54,0,0.0,562,10,0,0,2.8,118,18,3.5,67.5,0,38323,2868,35470,219,2.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553,10,0.0,528,10,0.0,482,10,0.0,553,10,,,,33,
761,a,,,4.0,712,62,0,0,0,0,0.0,732,77,0,0,0.0,641,73,0,0,0.0,514,62,0.0,0.0,0,549,15,262,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634,74,0.0,619,61,0.0,582,43,0.0,634,74,,,,33,
766,a,100.0,100.0,4.5,480,78,0,0,0,0,0.2,348,131,7,0,1.0,489,173,0,52,2.0,186,51,0.4,1.6,0,51831,1174,28391,916,2.0,2.0,0.38,1.02,1.4,7.18,0.07,0.19,0.26,1.31,67.4,405,143,94.2,285,81,86.0,265,77,24.7,366,122,,,,33,
776,a,,,4.5,478,81,0,0,0,0,0.2,381,60,3,1,0.8,532,60,0,8,0.2,390,38,0.0,0.7,0,34165,1071,16306,869,0.2,0.2,0.0,0.03,0.03,0.56,0.0,0.06,0.06,1.1,3.2,521,54,4.2,469,53,4.0,455,57,1.0,519,57,,,,33,
777,a,,,4.0,701,209,0,0,0,0,0.0,734,249,2,2,2.0,283,89,0,15,0.5,329,99,0.1,0.5,0,353,106,152,11,0.5,0.5,0.0,0.02,0.02,0.25,0.0,0.02,0.02,0.25,21.6,470,171,3.5,472,167,2.0,463,171,2.7,489,173,,,,33,
779,a,,,4.5,490,308,0,0,0,0,0.0,762,320,0,0,0.0,763,324,0,0,0.0,697,282,0.0,0.0,0,411,17,215,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760,321,0.0,756,321,0.0,741,315,0.0,760,321,,,,33,
783,a,,,4.0,662,52,0,0,0,0,0.0,769,79,0,0,0.0,603,63,0,0,0.0,470,52,0.0,0.0,0,228,12,93,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597,64,0.0,581,51,0.0,541,33,0.0,597,64,,,,33,
788,a,,,4.0,667,53,0,0,0,0,0.0,776,80,0,0,0.0,608,64,0,0,0.0,475,53,0.0,0.0,0,203,18,80,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602,65,0.0,586,52,0.0,546,34,0.0,602,65,,,,33,
390,u,0.0,0.0,4.0,700,208,0,0,0,0,0.5,263,101,0,0,0.0,633,226,0,0,0.0,504,190,0.0,0.0,0,83269,0,125670,383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626,226,0.0,611,225,0.0,574,216,0.0,626,226,,,,33,
391,u,0.0,0.0,5.4,126,77,0,0,-6,6,0.3,322,97,10,0,1.1,440,209,0,36,0.0,768,328,0.0,1.9,0,42668,0,118601,76,0.0,0.0,0.52,0.19,0.71,3.67,0.31,0.11,0.42,2.2,15.2,486,226,40.9,363,202,57.0,306,170,11.3,419,200,,,,33,
392,a,100.0,100.0,6.0,78,50,1,-1,-5,5,6.4,63,21,118,5,4.2,37,18,13,400,9.0,2,1,1.5,19.7,1,1128803,200268,741547,3915,10.0,9.5,5.39,3.78,9.17,21.59,0.37,0.26,0.63,1.46,486.6,123,43,298.1,120,86,541.0,44,26,132.7,75,51,,,,33,
393,d,50.0,0.0,4.4,512,94,0,0,-1,1,0.0,602,208,7,0,2.3,244,79,0,32,0.0,575,238,0.0,1.6,0,15407,14,15294,58,0.5,0.0,0.03,0.02,0.05,3.56,0.01,0.01,0.02,1.42,41.8,430,157,2.6,477,171,13.0,409,146,5.8,461,162,,,,33,
394,a,100.0,100.0,6.2,58,32,0,0,-3,3,3.3,109,34,119,1,3.6,87,42,10,581,3.2,110,44,0.5,19.2,1,539901,18375,549948,8084,4.2,3.7,3.54,4.73,8.27,40.3,0.11,0.15,0.26,1.28,618.0,61,18,663.9,32,27,345.0,85,56,163.0,48,33,,,,33,
395,a,100.0,100.0,4.5,362,53,0,0,0,0,10.9,39,14,86,-2,2.7,177,49,5,368,2.6,136,34,0.6,19.1,0,1662033,18870,1974827,17252,3.6,3.1,1.31,1.03,2.34,42.11,0.04,0.03,0.07,1.32,575.8,68,26,93.7,286,82,202.0,153,23,87.3,152,43,,,,33,
396,a,100.0,100.0,4.1,623,35,0,0,-4,4,1.5,161,24,44,0,4.4,25,4,2,160,0.0,535,65,0.0,10.7,1,435536,435,407265,6914,1.0,0.5,0.0,0.0,0.0,11.19,0.0,0.0,0.0,1.12,220.2,270,26,0.0,638,64,0.0,602,46,22.0,378,26,,,,33,
399,i,0.0,0.0,4.7,337,45,0,0,2,-2,4.9,83,29,102,0,3.8,64,9,11,443,0.0,708,255,0.0,21.7,2,3442283,62,3487795,21207,0.0,0.0,0.43,3.73,4.16,29.73,0.02,0.15,0.17,1.22,561.6,78,29,561.2,46,7,128.0,225,59,125.3,86,13,2.0,,,33,
401,a,100.0,100.0,9.6,6,2,1,-1,11,-11,61.9,2,1,192,2,6.4,4,1,33,782,4.6,46,5,0.5,20.0,5,9102207,140407,8200784,9408,5.6,5.1,17.47,3.42,20.89,34.38,0.65,0.13,0.78,1.28,971.0,4,1,517.0,59,2,1156.0,3,2,263.4,6,2,,3.0,2.0,33,
405,a,100.0,100.0,4.3,565,114,0,0,-2,2,0.1,476,164,16,1,1.8,320,107,0,50,1.0,278,83,0.2,3.7,0,12801,43,20866,35,2.0,1.5,0.04,0.03,0.07,6.29,0.01,0.01,0.02,2.01,52.8,420,150,14.1,433,154,13.0,407,144,8.1,438,150,,,,33,
406,a,,,4.4,545,328,0,0,-1,1,0.1,515,189,0,0,0.0,681,264,0,0,0.0,595,209,0.0,0.0,0,11596,33,11603,76,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675,261,0.0,668,261,0.0,646,252,0.0,675,261,,,,33,
407,i,0.0,0.0,4.5,365,55,0,0,0,0,0.0,737,250,0,0,0.0,688,257,0,0,0.0,606,246,0.0,0.0,0,1152,23,1114,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682,258,0.0,675,257,0.0,654,254,0.0,682,258,,,,33,
408,u,0.0,0.0,4.0,646,169,0,0,0,0,0.1,432,153,0,0,0.0,596,200,0,0,0.0,456,156,0.0,0.0,0,11493,0,42165,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589,200,0.0,569,198,0.0,529,186,0.0,589,200,,,,33,
409,a,100.0,100.0,4.6,357,51,0,0,1,-1,8.9,40,15,86,0,2.7,180,51,5,379,4.2,55,10,0.9,18.7,1,1450924,37486,598294,14488,5.2,4.7,0.26,1.99,2.25,34.72,0.01,0.08,0.09,1.31,485.8,124,48,319.1,110,21,84.0,272,80,89.0,150,42,,,,33,
410,a,,,4.4,505,313,0,0,-6,6,0.3,300,90,33,0,1.4,394,185,0,128,0.6,324,151,0.1,7.5,0,85832,178,162525,385,1.6,1.1,0.6,0.22,0.82,11.32,0.07,0.03,0.1,1.3,117.0,354,163,78.4,306,182,76.0,281,156,27.3,355,176,,,,33,
411,a,100.0,100.0,5.0,233,149,0,0,0,0,0.0,667,273,18,0,1.6,366,172,1,76,0.6,327,154,0.1,3.6,0,2751,25,2457,46,1.6,1.1,0.57,0.09,0.66,5.44,0.23,0.04,0.27,2.24,77.6,401,186,22.6,411,218,43.0,333,181,14.4,406,196,,,,33,
413,a,100.0,100.0,4.9,240,9,0,0,-1,1,6.4,62,11,81,2,3.5,92,16,2,302,5.0,33,2,1.0,16.5,1,1075382,50520,1222847,6333,6.0,5.5,0.0,0.0,0.0,31.83,0.0,0.0,0.0,1.38,574.0,71,14,0.0,765,81,0.0,754,73,57.2,243,14,,,,33,
414,a,,,3.9,734,66,0,0,-1,1,0.3,330,48,0,0,0.0,574,44,0,0,0.0,417,25,0.0,0.0,0,25278,134,29892,442,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565,45,0.0,540,24,0.0,494,4,0.0,565,45,,,,33,
415,a,100.0,100.0,5.5,108,11,0,0,0,0,5.7,70,23,98,5,3.4,104,18,3,366,6.4,18,2,1.2,17.8,2,797864,127826,517444,5510,7.4,6.9,2.29,0.82,3.11,34.15,0.08,0.03,0.11,1.23,657.2,50,19,96.1,280,79,257.0,118,10,100.6,123,29,,2.0,,33,
416,a,100.0,100.0,3.9,744,242,0,0,-1,1,0.3,318,121,2,1,1.0,442,149,0,7,0.2,370,117,0.1,0.5,0,38307,259,59889,284,1.2,0.7,0.0,0.07,0.07,0.26,0.0,0.32,0.32,1.17,5.0,509,182,5.6,464,163,0.0,500,175,1.0,518,181,,,,33,
417,a,100.0,100.0,5.5,116,72,0,0,0,0,0.8,228,72,86,2,2.8,164,74,7,417,6.0,23,8,1.1,15.6,2,172007,7946,111163,1837,7.0,6.5,3.58,1.35,4.93,30.07,0.15,0.06,0.21,1.24,424.0,152,58,272.6,140,97,239.0,128,83,93.6,137,80,4.0,4.0,,33,
418,a,100.0,100.0,5.6,102,10,0,0,-4,4,5.7,69,22,54,0,2.5,221,70,5,215,4.0,69,14,0.7,9.6,1,442473,34114,1274504,5573,5.0,4.5,0.08,0.84,0.92,15.68,0.01,0.07,0.08,1.29,234.2,261,97,294.5,122,26,26.0,373,126,55.7,248,78,1.0,1.0,,33,
420,a,100.0,100.0,4.7,324,209,0,0,-3,3,0.1,434,149,41,1,1.5,377,178,0,122,0.6,326,153,0.1,8.7,0,41701,53,48586,115,1.6,1.1,1.24,0.8,2.04,13.93,0.13,0.08,0.21,1.45,151.2,332,148,225.5,166,114,147.0,202,123,51.9,267,136,,,,33,
421,a,100.0,100.0,6.9,29,14,0,0,-1,1,0.2,392,62,13,1,1.0,519,57,0,30,1.0,294,29,0.1,1.9,0,29447,1737,25525,983,2.0,1.5,0.33,0.03,0.36,4.55,0.12,0.01,0.13,1.69,6.4,504,48,14.2,432,47,42.0,337,44,5.7,463,46,,,1.0,33,
574,u,0.0,0.0,4.0,711,218,0,0,0,0,0.1,534,185,0,0,0.0,640,232,0,0,0.0,513,198,0.0,0.0,0,2653,0,11779,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633,232,0.0,618,231,0.0,581,222,0.0,633,232,,,,33,
590,a,,,4.9,278,57,0,0,-1,1,0.2,402,63,11,0,1.0,510,54,0,27,0.2,403,40,0.0,2.2,0,27455,126,32364,164,1.2,0.7,0.04,0.02,0.06,2.78,0.04,0.02,0.06,3.01,7.2,501,47,10.7,447,51,8.0,431,53,2.6,491,49,,,,33,
746,a,,,1.5,781,2,0,0,0,0,24.2,194,1,72,1,0.0,569,17,0,0,8.6,4,3,5.7,48.0,0,78597,28635,131784,1387,9.6,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560,17,0.0,535,17,0.0,489,17,0.0,560,17,,,,33,
789,a,,,4.5,482,82,0,0,0,0,0.0,706,85,0,0,0.0,761,74,0,0,0.0,693,59,0.0,0.0,0,1435,108,594,81,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757,72,0.0,752,71,0.0,736,72,0.0,757,72,,,,33,
26,a,100.0,100.0,4.2,605,141,0,0,-3,3,0.4,297,112,34,0,2.3,239,75,1,126,0.8,299,91,0.2,8.1,1,103045,249,139726,288,1.3,1.3,0.17,1.1,1.27,13.94,0.02,0.1,0.12,1.32,200.8,285,103,134.5,244,64,29.0,365,121,36.4,307,96,,,,33,
422,d,50.0,50.0,5.2,168,22,0,0,7,-7,13.0,31,12,123,0,4.1,42,4,15,450,0.2,408,135,0.0,23.7,4,4817570,1136,3654003,84210,0.3,0.3,0.58,1.49,2.07,33.26,0.02,0.05,0.07,1.16,513.4,103,38,206.7,184,39,75.0,286,86,79.6,171,49,,,,33,
423,a,100.0,100.0,5.0,206,129,0,0,0,0,0.3,324,98,100,10,3.1,132,59,8,481,4.2,56,23,0.8,20.0,0,73773,2791,66157,347,4.7,4.7,1.66,3.12,4.78,33.81,0.06,0.12,0.18,1.31,571.4,73,25,542.3,51,42,241.0,126,81,135.8,71,49,3.0,,,33,
424,a,100.0,50.0,5.5,112,30,0,0,-5,5,0.3,313,50,30,1,1.2,426,44,0,82,0.8,315,32,0.1,5.5,0,57788,579,124443,400,1.3,0.7,2.15,0.12,2.27,5.9,0.53,0.03,0.56,1.47,66.0,411,41,40.8,364,41,118.0,233,40,21.8,379,41,,,,33,
425,a,100.0,100.0,4.2,604,140,0,0,-3,3,0.1,450,159,6,0,1.0,461,165,0,26,0.2,375,122,0.0,1.4,0,11767,44,28118,75,0.7,0.7,0.07,0.0,0.07,2.68,0.04,0.0,0.04,1.65,51.0,421,151,0.4,500,184,17.0,396,138,6.8,452,157,,,,33,
427,a,100.0,100.0,4.1,632,38,0,0,-4,4,0.1,416,56,0,0,0.0,660,76,0,0,0.0,539,68,0.0,0.0,0,14047,127,38127,109,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653,77,0.0,640,66,0.0,605,49,0.0,653,77,,,,33,
428,a,,,4.3,597,345,0,0,-2,2,0.1,466,167,2,0,1.0,468,210,0,9,0.0,569,196,0.0,0.5,0,21019,144,20489,219,0.5,0.5,0.0,0.0,0.0,0.31,0.0,0.0,0.0,1.0,5.2,506,234,0.3,504,246,0.0,626,243,0.6,526,242,,,,33,
429,a,100.0,100.0,4.7,343,223,0,0,-3,3,0.0,628,251,10,1,1.4,398,189,0,41,0.5,345,159,0.1,2.1,0,3118,35,7026,24,1.0,1.0,0.0,0.01,0.01,4.68,0.0,0.0,0.0,1.6,30.2,450,208,4.7,466,234,0.0,749,321,3.4,484,229,,,,33,
